"Side","Deck","Num","GID","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","IID","Spending","HasSpent","GroupSize","GroupNumCabinsNA","GroupNumCabins","GroupNumTransported","GroupNumNotTransported","GroupTransportedPct","GroupNumInCabinMode","GroupNumHomePlanets","GroupNumDestinations","GroupHomePlanetMode","GroupDestinationMode","CabinSize","CabinNumTransported","CabinNumNotTransported","CabinTransportedPct","CabinNumCryo","SideNeighbors","SideNeighborsTransported","SideNeighborsTransportedPct","FrontNeighbors","FrontNeighborsTransported","FrontNeighborsTransportedPct","BackNeighbors","BackNeighborsTransported","BackNeighborsTransportedPct","DiagFrontNeighbors","DiagFrontNeighborsTransported","DiagFrontNeighborsTransportedPct","DiagBackNeighbors","DiagBackNeighborsTransported","DiagBackNeighborsTransportedPct","Cabin","PassengerId","Name","Transported","Train","LastName","GroupCabinMode"
"P","F",982,4829,"Mars","FALSE","TRAPPIST-1e",45,"FALSE",944,292,2,177.916048809524,0,1,1415.91604880952,TRUE,1,0,1,0,1,0,1,1,1,"Mars","TRAPPIST-1e",1,0,1,0,0,1,0,0,1,0,0,4,4,1,1,0,0,1,1,1,"F/982/P","4829_01","Ale Shpie","FALSE","TRUE","Shpie","F/982/P"
"S","F",982,5125,"Earth","FALSE","55 Cancri e",29,"FALSE",0,0,22,738,0,1,760,TRUE,1,0,1,0,1,0,1,1,1,"Earth","55 Cancri e",1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,4,4,1,"F/982/S","5125_01","Timmie Rocknight","FALSE","TRUE","Rocknight","F/982/S"
"P","F",983,4830,"Earth","FALSE","TRAPPIST-1e",22,"FALSE",0,0,0,19,785,1,804,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,"F/983/P","4830_01","Ginald Kirks","FALSE","TRUE","Kirks","F/983/P"
"S","F",983,5127,"Earth","FALSE","TRAPPIST-1e",16,"FALSE",43,0,0,1893,119,2,2055,TRUE,2,0,2,1,1,0.5,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,"F/983/S","5127_02","Faithy Yanton","FALSE","TRUE","Yanton","F/983/S"
"P","F",984,4831,"Mars","TRUE","TRAPPIST-1e",21,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,1,0,1,1,1,1,"Mars","TRAPPIST-1e",1,1,0,1,1,1,0,0,0,0,0.0153333333333328,1,0,0,0,0,0.01765,1,0,0,"F/984/P","4831_01","Weros Pelie","TRUE","TRUE","Pelie","F/984/P"
"S","F",984,5136,"Earth","FALSE","55 Cancri e",24,"FALSE",0,0,0,704,0,1,704,TRUE,1,0,1,0,1,0,1,1,1,"Earth","55 Cancri e",1,0,1,0,0,1,1,1,0,0,0.0150833333333329,1,0,0,0,0,0.0212,1,0,0,"F/984/S","5136_01","Eulah Currisones","FALSE","TRUE","Currisones","F/984/S"
"P","F",985,4835,"Earth","FALSE","TRAPPIST-1e",46,"FALSE",2,90,0,1351,0,1,1443,TRUE,1,0,1,0,0,0.455544047619047,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.416064285714286,0,0,0,0.0186666666666645,1,1,1,1,1,1,1,1,1,1,0,0,"F/985/P","4835_01","Daisya Willangsey",NA,"FALSE","Willangsey","F/985/P"
"S","F",985,5143,"Earth","FALSE","TRAPPIST-1e",31,"FALSE",0,820,16,29,2,1,867,TRUE,1,0,1,0,0,0.45492738095238,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.44035,0,0,0,0.020499999999998,1,1,1,1,0,0,1,1,1,1,1,1,"F/985/S","5143_01","Garyan Emenez",NA,"FALSE","Emenez","F/985/S"
"P","F",986,4848,"Earth","FALSE","TRAPPIST-1e",30,"FALSE",148,0,0,619,34,1,801,TRUE,1,0,1,1,0,1,1,1,1,"Earth","TRAPPIST-1e",1,1,0,1,0,1,1,1,0,0,0.028333333333333,0,0,0.037666666666665,0,0,0.03405,0,0,0.0208333333333329,"F/986/P","4848_01","Nathy Griffince","TRUE","TRUE","Griffince","F/986/P"
"S","F",986,5146,"Earth","FALSE","55 Cancri e",26,"FALSE",7,751,0,38,0,1,796,TRUE,1,0,1,1,0,1,1,1,1,"Earth","55 Cancri e",1,1,0,1,0,1,1,1,0,0,0.0369999999999998,0,0,0.0346333333333316,0,0,0.0296666666666667,0,0,0.0219999999999995,"F/986/S","5146_01","Maura Cainghannon","TRUE","TRUE","Cainghannon","F/986/S"
"P","F",987,4849,"Mars","TRUE","TRAPPIST-1e",22,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,0,0,0.403980952380951,1,1,1,"Mars","TRAPPIST-1e",1,0,0,0.471183333333334,1,0,0,0.0281666666666645,0,0,0.0166666666666663,1,1,1,2,1,0.5,1,1,1,"F/987/P","4849_01","Donut Sione",NA,"FALSE","Sione","F/987/P"
"S","F",987,5150,"Mars","TRUE","TRAPPIST-1e",39,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,0,0,0.376865873015872,1,1,1,"Mars","TRAPPIST-1e",1,0,0,0.472875925925926,1,0,0,0.0274999999999978,2,1,0.5,1,1,1,0,0,0.0191948717948718,1,1,1,"F/987/S","5150_01","Chones Bush",NA,"FALSE","Bush","F/987/S"
"P","F",988,4865,"Earth","FALSE","TRAPPIST-1e",14,"FALSE",1538,22,0,11,2,1,1573,TRUE,1,0,1,0,0,0.410459523809522,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.422708333333333,0,2,1,0.5,0,0,0.0179999999999997,0,0,0.0301904761904745,1,1,1,0,0,0.0289999999999996,"F/988/P","4865_01","Idacey Sancasey",NA,"FALSE","Sancasey","F/988/P"
"S","F",988,5162,"Mars","TRUE","55 Cancri e",16,"FALSE",0,0,0,0,0,1,0,FALSE,2,0,1,1,1,0.5,2,1,1,"Mars","55 Cancri e",2,1,1,0.5,1,0,0,0.0303333333333311,1,1,1,0,0,0.0297999999999982,0,0,0.0193333333333333,0,0,0.0333472222222218,"F/988/S","5162_01","Hoce Barne","TRUE","TRUE","Barne","F/988/S"
"S","F",988,5162,"Mars","FALSE","55 Cancri e",39,"FALSE",98,0,125,0,1082,2,1305,TRUE,2,0,1,1,1,0.5,2,1,1,"Mars","55 Cancri e",2,1,1,0.5,1,0,0,0.028999999999998,1,1,1,0,0,0.0389999999999983,0,0,0.0208333333333333,0,0,0.0406166666666663,"F/988/S","5162_02","Dow Barne","FALSE","TRUE","Barne","F/988/S"
"P","F",989,4867,"Earth","FALSE","TRAPPIST-1e",18,"FALSE",0,8,0,433,482,1,923,TRUE,1,0,1,0,0,0.413935714285713,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.428167857142857,0,1,1,1,1,0,0,0,0,0.0115984848484832,1,0,0,2,1,0.5,"F/989/P","4867_01","Eilan Kerrealds",NA,"FALSE","Kerrealds","F/989/P"
"S","F",989,5165,"Earth","FALSE","TRAPPIST-1e",63,"FALSE",0,281,94,0,270,1,645,TRUE,1,0,1,1,0,1,1,1,1,"Earth","TRAPPIST-1e",1,1,0,1,0,0,0,0.0206666666666644,1,0,0,2,1,0.5,1,0,0,0,0,0.0174999999999995,"F/989/S","5165_01","Alancy Collinson","TRUE","TRUE","Collinson","F/989/S"
"P","F",99,444,"Mars","FALSE","TRAPPIST-1e",26,"TRUE",1869,0,136,0,0,2,2005,TRUE,2,0,2,0,2,0,1,1,1,"Mars","TRAPPIST-1e",1,0,1,0,0,1,1,1,2,0,0,1,0,0,1,1,1,1,1,1,"F/99/P","0444_02","Colal Curte","FALSE","TRUE","Curte","D/15/P"
"S","F",99,550,"Earth","FALSE","TRAPPIST-1e",23,"FALSE",13,12,0,762,0,1,787,TRUE,1,0,1,1,0,1,1,1,1,"Earth","TRAPPIST-1e",1,1,0,1,0,1,0,0,1,1,1,1,1,1,2,0,0,1,0,0,"F/99/S","0550_01","Maen Cleminglas","TRUE","TRUE","Cleminglas","F/99/S"
"P","F",990,4871,"Earth","FALSE","PSO J318.5-22",13,"FALSE",0,611,0,0,0,1,611,TRUE,1,0,1,0,1,0,1,1,1,"Earth","PSO J318.5-22",1,0,1,0,0,1,0,0,1,1,1,0,0,0.0271818181818165,1,0,0,1,1,1,"F/990/P","4871_01","Anniey Mccarry","FALSE","TRUE","Mccarry","F/990/P"
"S","F",990,5167,"Earth","FALSE","TRAPPIST-1e",47,"FALSE",1,17,0,1069,0,1,1087,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0.0330833333333329,"F/990/S","5167_01","Joana Crayeson","FALSE","TRUE","Crayeson","F/990/S"
"P","F",991,4887,"Earth","FALSE","TRAPPIST-1e",20,"FALSE",0,254,868,405,0,1,1527,TRUE,1,0,1,1,0,1,1,1,1,"Earth","TRAPPIST-1e",1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0.02865,1,0,0,"F/991/P","4887_01","Debora Thomason","TRUE","TRUE","Thomason","F/991/P"
"S","F",991,5171,"Earth","FALSE","TRAPPIST-1e",23,"FALSE",0,7,0,190,501,1,698,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,1,1,1,0,0,0.0194999999999996,1,0,0,1,0,0,1,0,0,"F/991/S","5171_01","Julin Estiagosen","FALSE","TRUE","Estiagosen","F/991/S"
"P","F",992,4896,"Earth","FALSE","TRAPPIST-1e",40,"FALSE",176,932,0,0,195.799328571429,1,1303.79932857143,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,0,0,0.0245833333333311,1,0,0,1,1,1,0,0,0.0285714285714286,1,0,0,"F/992/P","4896_01","Vana Jimes","FALSE","TRUE","Jimes","F/992/P"
"S","F",992,5178,"Earth","FALSE","TRAPPIST-1e",50,"FALSE",171,537,37,0,3,1,748,TRUE,1,0,1,0,0,0.449989285714285,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.432583333333334,0,1,0,0,0,0,0.0194999999999996,1,0,0,1,0,0,1,1,1,"F/992/S","5178_01","Stelly Mcfaddenson",NA,"FALSE","Mcfaddenson","F/992/S"
"P","F",993,4897,"Earth","FALSE","TRAPPIST-1e",18,"FALSE",0,0,31,2121,0,1,2152,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,0,0,0.0264871794871773,1,0,0,1,0,0,1,0,0,0,0,0.0159999999999995,"F/993/P","4897_01","Trice Weavesend","FALSE","TRUE","Weavesend","F/993/P"
"S","F",993,5183,"Earth","FALSE","TRAPPIST-1e",19,"FALSE",0,0,717,0,0,1,717,TRUE,1,0,1,0,0,0.448016666666666,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.44352380952381,0,1,0,0,1,0,0,0,0,0.0220823934837076,1,0,0,1,0,0,"F/993/S","5183_01","Anda Gibbsonton",NA,"FALSE","Gibbsonton","F/993/S"
"P","F",994,4900,"Earth","FALSE","PSO J318.5-22",35,"FALSE",0,0,2,672,10,1,684,TRUE,1,0,1,0,1,0,1,1,1,"Earth","PSO J318.5-22",1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0.0319166666666662,"F/994/P","4900_01","Idace Gaington","FALSE","TRUE","Gaington","F/994/P"
"S","F",994,5190,"Earth","FALSE","TRAPPIST-1e",13,"FALSE",0,0,0,0,1513,1,1513,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,1,0,0,1,1,1,0,0,0.0329999999999983,1,0,0,1,0,0,"F/994/S","5190_01","Jillie Barrilloney","FALSE","TRUE","Barrilloney","F/994/S"
"P","F",995,4903,"Earth","FALSE","55 Cancri e",23,"FALSE",62,0,0,1,2203,1,2266,TRUE,1,0,1,0,1,0,1,1,1,"Earth","55 Cancri e",1,0,1,0,0,1,1,1,0,0,0.0348333333333331,1,0,0,0,0,0.0230833333333333,1,0,0,"F/995/P","4903_01","Arla Moodman","FALSE","TRUE","Moodman","F/995/P"
"S","F",995,5192,"Mars","TRUE","TRAPPIST-1e",27,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,1,0,1,1,1,1,"Mars","TRAPPIST-1e",1,1,0,1,1,1,0,0,0,0,0.0236666666666663,1,0,0,0,0,0.0182555555555555,1,0,0,"F/995/S","5192_01","Tostex Khaf","TRUE","TRUE","Khaf","F/995/S"
"P","F",996,4908,"Earth","FALSE","TRAPPIST-1e",23,"FALSE",115,464,0,97.5603540062665,20,1,696.560354006266,TRUE,1,0,1,0,0,0.407521428571427,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.414358333333333,0,0,0,0.0250833333333312,1,0,0,1,0,0,1,0,0,1,1,1,"F/996/P","4908_01","Guyne Barrison",NA,"FALSE","Barrison","F/996/P"
"S","F",996,5200,"Earth","FALSE","TRAPPIST-1e",41,"FALSE",824,0,0,0,47,1,871,TRUE,1,0,1,0,0,0.397636904761903,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.421933333333333,0,0,0,0.0221666666666644,1,0,0,1,1,1,1,0,0,1,0,0,"F/996/S","5200_01","Dessie Crayeson",NA,"FALSE","Crayeson","F/996/S"
"P","F",997,4909,"Earth","FALSE","55 Cancri e",59,"FALSE",460,139,0,1,0,1,600,TRUE,1,0,1,0,1,0,1,1,1,"Earth","55 Cancri e",1,0,1,0,0,1,0,0,1,0,0,0,0,0.0199999999999983,1,0,0,0,0,0.0248541666666663,"F/997/P","4909_01","Evane Franey","FALSE","TRUE","Franey","F/997/P"
"S","F",997,5205,"Earth","FALSE","TRAPPIST-1e",22,"FALSE",261,0,0,107,1132,1,1500,TRUE,3,0,2,2,1,0.666666666666667,2,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,1,0,0,1,0,0,0,0,0.0383333333333317,1,0,0,0,0,0.0194999999999995,"F/997/S","5205_01","Mabley Roachez","FALSE","TRUE","Roachez","G/845/S"
"P","F",998,4911,"Earth","FALSE","TRAPPIST-1e",18,"FALSE",0,0,0,702,0,1,702,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,"F/998/P","4911_01","Adriet Hughriend","FALSE","TRUE","Hughriend","F/998/P"
"S","F",998,5207,"Earth","FALSE","TRAPPIST-1e",31,"FALSE",1364,0,0,0,21,2,1385,TRUE,2,0,2,1,1,0.5,1,1,2,"Earth","55 Cancri e",1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,"F/998/S","5207_02","Rossie Chanan","FALSE","TRUE","Chanan","E/331/S"
"P","F",999,4912,"Mars","TRUE","TRAPPIST-1e",15,"FALSE",0,0,0,0,0,2,0,FALSE,2,0,2,1,1,0.5,1,1,1,"Mars","TRAPPIST-1e",1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,"F/999/P","4912_02","Bats Bane","TRUE","TRUE","Bane","D/160/P"
"S","F",999,5209,"Earth","FALSE","TRAPPIST-1e",26,"FALSE",168,163.053073412698,382,166,0,1,879.053073412698,TRUE,1,0,1,1,0,1,1,1,1,"Earth","TRAPPIST-1e",1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,"F/999/S","5209_01","Eriky Lambleyoun","TRUE","TRUE","Lambleyoun","F/999/S"
"P","G",0,17,"Earth","FALSE","TRAPPIST-1e",0,"FALSE",0,0,0,0,0,1,0,FALSE,2,0,2,1,1,0.5,1,1,2,"Earth","55 Cancri e",1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"G/0/P","0017_01","Lyde Brighttt","TRUE","TRUE","Brighttt","F/6/P"
"S","G",0,6,"Earth","TRUE","TRAPPIST-1e",28,"FALSE",0,0,0,0,0,2,0,FALSE,2,0,2,2,0,1,1,1,1,"Earth","TRAPPIST-1e",1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"G/0/S","0006_02","Candra Jacostaffey","TRUE","TRUE","Jacostaffey","F/2/S"
"P","G",1,39,"Earth","TRUE","55 Cancri e",30,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,0,1,0,1,1,1,"Earth","55 Cancri e",1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,"G/1/P","0039_01","Jorgie Batthewitt","FALSE","TRUE","Batthewitt","G/1/P"
"S","G",1,10,"Earth","FALSE","TRAPPIST-1e",48,"FALSE",719,1,65,0,24,1,809,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,"G/1/S","0010_01","Reney Baketton","FALSE","TRUE","Baketton","G/1/S"
"P","G",10,93,"Earth","FALSE","TRAPPIST-1e",27,"FALSE",66,1736,0,0,15,1,1817,TRUE,1,0,1,0,0,0.426042857142856,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.42275,0,2,2,1,2,1,0.5,3,2,0.666666666666667,0,0,0.0566666666666667,0,0,0.037583333333333,"G/10/P","0093_01","Krisa Dukertyler",NA,"FALSE","Dukertyler","G/10/P"
"S","G",10,67,"Earth","TRUE","PSO J318.5-22",0,"FALSE",0,0,0,0,0,1,0,FALSE,3,0,2,2,1,0.666666666666667,2,1,3,"Earth","55 Cancri e",2,2,0,1,1,0,0,0.0466666666666648,0,0,0.0542499999999999,0,0,0.078516666666665,2,1,0.5,3,2,0.666666666666667,"G/10/S","0067_01","Ninaha Leeves","TRUE","TRUE","Leeves","G/10/S"
"S","G",10,67,"Earth","FALSE","TRAPPIST-1e",18,"FALSE",1,258,446,0,0,2,705,TRUE,3,0,2,2,1,0.666666666666667,2,1,3,"Earth","55 Cancri e",2,2,0,1,1,0,0,0.0434999999999982,0,0,0.0467333333333333,0,0,0.0724333333333316,2,1,0.5,3,2,0.666666666666667,"G/10/S","0067_02","Celine Leeves","TRUE","TRUE","Leeves","G/10/S"
"P","G",100,654,"Earth","FALSE","TRAPPIST-1e",79,"FALSE",0,0,881,7,0,1,888,TRUE,1,0,1,0,0,0.445613095238094,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.442283333333334,0,0,0,0.0229999999999979,1,0,0,0,0,0.0336749999999984,1,0,0,1,0,0,"G/100/P","0654_01","Tance Coley",NA,"FALSE","Coley","G/100/P"
"S","G",100,666,"Earth","TRUE","TRAPPIST-1e",30,"FALSE",0,0,0,0,0,1,0,FALSE,2,0,2,0,0,0.413547619047618,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.461457142857143,1,0,0,0.0231999999999978,1,0,0,1,0,0,1,0,0,0,0,0.0198823260073254,"G/100/S","0666_01","Willy Antoshipson",NA,"FALSE","Antoshipson","F/119/S"
"P","G",1000,6175,"Earth","FALSE","TRAPPIST-1e",18,"FALSE",628,0,0,31,150,1,809,TRUE,3,0,1,1,2,0.333333333333333,3,1,1,"Earth","TRAPPIST-1e",3,1,2,0.333333333333333,1,1,1,1,1,0,0,2,1,0.5,1,1,1,2,2,1,"G/1000/P","6175_01","Thel Pittler","FALSE","TRUE","Pittler","G/1000/P"
"P","G",1000,6175,"Earth","FALSE","TRAPPIST-1e",27,"FALSE",12,0,0,873,0,3,885,TRUE,3,0,1,1,2,0.333333333333333,3,1,1,"Earth","TRAPPIST-1e",3,1,2,0.333333333333333,1,1,1,1,1,0,0,2,1,0.5,1,1,1,2,2,1,"G/1000/P","6175_03","Vandy Pittler","FALSE","TRUE","Pittler","G/1000/P"
"P","G",1000,6175,"Earth","TRUE","TRAPPIST-1e",21,"FALSE",0,0,0,0,0,2,0,FALSE,3,0,1,1,2,0.333333333333333,3,1,1,"Earth","TRAPPIST-1e",3,1,2,0.333333333333333,1,1,1,1,1,0,0,2,1,0.5,1,1,1,2,2,1,"G/1000/P","6175_02","Margia Chanan","TRUE","TRUE","Chanan","G/1000/P"
"S","G",1000,6169,"Earth","FALSE","TRAPPIST-1e",18,"FALSE",382,10,291,90,9,1,782,TRUE,1,0,1,1,0,1,1,1,1,"Earth","TRAPPIST-1e",1,1,0,1,0,3,1,0.333333333333333,1,1,1,2,2,1,1,0,0,2,1,0.5,"G/1000/S","6169_01","Carley Harley","TRUE","TRUE","Harley","G/1000/S"
"P","G",1001,6178,"Earth","TRUE","PSO J318.5-22",28,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,0,1,0,1,1,1,"Earth","PSO J318.5-22",1,0,1,0,1,1,1,1,1,0,0,3,1,0.333333333333333,1,1,1,1,1,1,"G/1001/P","6178_01","Idarry Nichaner","FALSE","TRUE","Nichaner","G/1001/P"
"S","G",1001,6172,"Earth","TRUE","TRAPPIST-1e",36,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,1,0,1,1,1,1,"Earth","TRAPPIST-1e",1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,3,1,0.333333333333333,"G/1001/S","6172_01","Ricard Dombsoney","TRUE","TRUE","Dombsoney","G/1001/S"
"P","G",1002,6182,"Earth","TRUE","TRAPPIST-1e",30,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,1,1,1,1,0,0,0.0268190476190473,1,0,0,1,1,1,1,1,1,"G/1002/P","6182_01","Jillie Whitledges","FALSE","TRUE","Whitledges","G/1002/P"
"S","G",1002,6180,"Earth","TRUE","PSO J318.5-22",16,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,1,0,1,1,1,1,"Earth","PSO J318.5-22",1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0.00653333333333326,1,0,0,"G/1002/S","6180_01","Benry Floways","TRUE","TRUE","Floways","G/1002/S"
"P","G",1003,6188,"Earth","TRUE","TRAPPIST-1e",25,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,0,0,0.387238095238094,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.456440476190477,1,1,1,1,1,1,1,1,0,0,0,0,0.0275,1,1,1,"G/1003/P","6188_01","Chelly Llovers",NA,"FALSE","Llovers","G/1003/P"
"S","G",1003,6184,"Earth","TRUE","PSO J318.5-22",4,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,1,0,1,1,1,1,"Earth","PSO J318.5-22",1,1,0,1,1,0,0,0.0243291666666645,0,0,0.0324816666666664,1,1,1,1,1,1,1,0,0,"G/1003/S","6184_01","Kimmie Lopelases","TRUE","TRUE","Lopelases","G/1003/S"
"P","G",1004,6189,"Earth","FALSE","TRAPPIST-1e",3,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,1,0,1,1,1,1,"Earth","TRAPPIST-1e",1,1,0,1,0,0,0,0.0240833333333312,0,0,0.0295999999999998,0,0,0.0376303030303013,0,0,0.0315,1,1,1,"G/1004/P","6189_01","Eulah Garnes","TRUE","TRUE","Garnes","G/1004/P"
"S","G",1004,6202,"Earth","FALSE","55 Cancri e",30.736809965035,"FALSE",89,679,0,2,1,1,771,TRUE,1,0,1,0,0,0.453107142857142,1,1,1,"Earth","55 Cancri e",1,0,0,0.435395238095238,0,1,1,1,0,0,0.0466666666666665,1,1,1,0,0,0.0248333333333333,0,0,0.0289999999999995,"G/1004/S","6202_01","Heald Briggins",NA,"FALSE","Briggins","G/1004/S"
"P","G",1005,6197,"Earth","TRUE","PSO J318.5-22",24,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,0,0,0.397819047619047,1,1,1,"Earth","PSO J318.5-22",1,0,0,0.45242380952381,1,0,0,0.0234999999999979,0,0,0.0170666666666662,1,1,1,1,1,1,0,0,0.0269999999999995,"G/1005/P","6197_01","Jodip Perrerojass",NA,"FALSE","Perrerojass","G/1005/P"
"S","G",1005,6204,"Earth","FALSE","TRAPPIST-1e",23,"FALSE",4,1754,0,0,0,1,1758,TRUE,1,0,1,0,0,0.429221428571427,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.419145238095238,0,0,0,0.0305888888888868,1,1,1,0,0,0.031416666666665,0,0,0.0253333333333333,1,1,1,"G/1005/S","6204_01",NA,NA,"FALSE",NA,"G/1005/S"
"P","G",1006,6212,"Earth","TRUE","TRAPPIST-1e",33,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,0,0,0.396264285714285,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.44252380952381,1,1,1,1,1,0,0,0,0,0.0201620404974704,1,1,1,0,0,0.0129999999999995,"G/1006/P","6212_01","Ralda Gardonadox",NA,"FALSE","Gardonadox","G/1006/P"
"S","G",1006,6224,"Earth","FALSE","55 Cancri e",8,"FALSE",0,0,0,0,0,2,0,FALSE,2,0,2,1,1,0.5,1,1,2,"Earth","55 Cancri e",1,1,0,1,0,0,0,0.0317285714285692,1,1,1,0,0,0.0393499999999983,1,0,0,0,0,0.0314999999999995,"G/1006/S","6224_02","Shaele Rodger","TRUE","TRUE","Rodger","F/1191/S"
"P","G",1007,6225,"Earth","FALSE","TRAPPIST-1e",20,"FALSE",1,0,0,32,875,1,908,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,1,1,1,1,1,1,0,0,0.0153333333333316,0,0,0.0566,1,1,1,"G/1007/P","6225_01","Lelah Deckerson","FALSE","TRUE","Deckerson","G/1007/P"
"S","G",1007,6228,"Earth","FALSE","TRAPPIST-1e",38,"FALSE",0,709,39,62,0,1,810,TRUE,1,0,1,1,0,1,1,1,1,"Earth","TRAPPIST-1e",1,1,0,1,0,1,0,0,0,0,0.0444999999999999,1,1,1,1,1,1,0,0,0.0388547619047614,"G/1007/S","6228_01","Yolas Maystuarey","TRUE","TRUE","Maystuarey","G/1007/S"
"P","G",1008,6249,"Earth","FALSE","TRAPPIST-1e",23,"FALSE",0,1,908,0,0,1,909,TRUE,1,0,1,1,0,1,1,1,1,"Earth","TRAPPIST-1e",1,1,0,1,0,0,0,0.0353166666666646,1,1,1,1,0,0,0,0,0.028,1,1,1,"G/1008/P","6249_01","Annard Scottuez","TRUE","TRUE","Scottuez","G/1008/P"
"S","G",1008,6231,"Earth","TRUE","TRAPPIST-1e",0,"FALSE",0,0,0,0,0,1,0,FALSE,3,0,1,0,0,0.427573194221508,3,1,1,"Earth","TRAPPIST-1e",3,0,0,0.43987380952381,2,1,1,1,0,0,0.0511666666666665,1,1,1,1,1,1,1,0,0,"G/1008/S","6231_01","Rayle Hultz",NA,"FALSE","Hultz","G/1008/S"
"S","G",1008,6231,"Earth","TRUE","TRAPPIST-1e",23,"FALSE",0,0,0,0,0,2,0,FALSE,3,0,1,0,0,0.425537479935794,3,1,1,"Earth","TRAPPIST-1e",3,0,0,0.445340476190476,2,1,1,1,0,0,0.0461666666666665,1,1,1,1,1,1,1,0,0,"G/1008/S","6231_02","Pamont Hultz",NA,"FALSE","Hultz","G/1008/S"
"S","G",1008,6231,"Earth","FALSE","TRAPPIST-1e",39,"FALSE",108,75,0,271,330,3,784,TRUE,3,0,1,0,0,0.462489285714285,3,1,1,"Earth","TRAPPIST-1e",3,0,0,0.442302380952381,2,1,1,1,0,0,0.040795238095238,1,1,1,1,1,1,1,0,0,"G/1008/S","6231_03","Lyne Hultz",NA,"FALSE","Hultz","G/1008/S"
