"Cabin","Side","Deck","Num","GID","PassengerId","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Transported","Train","IID","Spending","HasSpent","LastName","GroupTrain","GroupSize","GroupNumCabinsNA","GroupNumCabins","GroupNumTransported","GroupNumNotTransported","GroupCabinMode","GroupNumInCabinMode","GroupNumHomePlanets","GroupNumDestinations","GroupHomePlanetMode","GroupDestinationMode","CabinSize","CabinNumNATransported","CabinNumTransported","CabinNumNotTransported","CabinTransportedPct","CabinNumCryo","SideNeighbors","SideNeighborsTransported","SideNeighborsTransportedPct","FrontNeighbors","FrontNeighborsTransported","FrontNeighborsTransportedPct","BackNeighbors","BackNeighborsTransported","BackNeighborsTransportedPct","DiagFrontNeighbors","DiagFrontNeighborsTransported","DiagFrontNeighborsTransportedPct","DiagBackNeighbors","DiagBackNeighborsTransported","DiagBackNeighborsTransportedPct"
"G/147/P","P","G",147,999,"0999_01","Earth",TRUE,"PSO J318.5-22",21,FALSE,0,0,0,0,0,"Vanley Gambs",NA,FALSE,1,0,FALSE,"Gambs",FALSE,2,0,1,0,0,"G/147/P",2,1,2,"Earth","PSO J318.5-22",2,2,0,0,NA,1,0,0,NA,2,0,0,1,0,0,0,0,NA,1,0,0
"G/147/P","P","G",147,999,"0999_02","Earth",FALSE,"TRAPPIST-1e",51,FALSE,0,908,0,0,0,"Artis Gambs",NA,FALSE,2,908,TRUE,"Gambs",FALSE,2,0,1,0,0,"G/147/P",2,1,2,"Earth","PSO J318.5-22",2,2,0,0,NA,1,0,0,NA,2,0,0,1,0,0,0,0,NA,1,0,0
"G/147/S","S","G",147,977,"0977_01","Earth",TRUE,"PSO J318.5-22",19,FALSE,0,0,0,0,0,"Samany Alest",NA,FALSE,1,0,FALSE,"Alest",FALSE,1,0,1,0,0,"G/147/S",1,1,1,"Earth","PSO J318.5-22",1,1,0,0,NA,1,0,0,NA,0,0,NA,1,0,0,2,0,0,1,0,0
"G/1470/P","P","G",1470,9041,"9041_01","Earth",TRUE,"PSO J318.5-22",30,FALSE,0,0,0,0,0,"Milda Lambucketty",TRUE,TRUE,1,0,FALSE,"Lambucketty",TRUE,1,0,1,1,0,"G/1470/P",1,1,1,"Earth","PSO J318.5-22",1,0,1,0,1,1,1,0,0,1,0,0,0,0,NA,1,0,0,1,0,0
"G/1470/S","S","G",1470,9127,"9127_01","Earth",FALSE,"PSO J318.5-22",26,FALSE,0,749,20,0,0,"Yola Pittler",FALSE,TRUE,1,769,TRUE,"Pittler",TRUE,1,0,1,0,1,"G/1470/S",1,1,1,"Earth","PSO J318.5-22",1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,NA
"G/1471/P","P","G",1471,9048,"9048_01","Earth",TRUE,"TRAPPIST-1e",54,FALSE,0,0,0,0,0,"Sall Garzaley",FALSE,TRUE,1,0,FALSE,"Garzaley",TRUE,1,0,1,0,1,"G/1471/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,1,1,0,0,0,0,NA,1,1,1,0,0,NA,1,0,0
"G/1471/S","S","G",1471,9136,"9136_01","Earth",FALSE,"TRAPPIST-1e",NA,FALSE,6,0,0,800,3,"Sall Hestes",FALSE,TRUE,1,809,TRUE,"Hestes",TRUE,1,0,1,0,1,"G/1471/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,1,0,0,0,0,NA,1,0,0,0,0,NA,1,1,1
"G/1472/P","P","G",1472,9050,"9050_01","Earth",TRUE,"TRAPPIST-1e",18,FALSE,0,0,0,0,0,"Eulahy Kimons",NA,FALSE,1,0,FALSE,"Kimons",FALSE,1,0,1,0,0,"G/1472/P",1,1,1,"Earth","TRAPPIST-1e",1,1,0,0,NA,1,0,0,NA,0,0,NA,1,0,0,1,0,0,1,0,0
"G/1472/S","S","G",1472,9143,"9143_01","Earth",FALSE,"TRAPPIST-1e",28,FALSE,97,0,0,0,1720,"Joelan Ricklaney",NA,FALSE,1,1817,TRUE,"Ricklaney",FALSE,3,0,2,0,0,"G/1472/S",2,1,2,"Earth","TRAPPIST-1e",2,2,0,0,NA,0,0,0,NA,1,0,0,1,0,0,0,0,NA,1,0,0
"G/1472/S","S","G",1472,9143,"9143_03","Earth",FALSE,"TRAPPIST-1e",18,FALSE,31,0,0,910,3,"Eillis Rushorney",NA,FALSE,3,944,TRUE,"Rushorney",FALSE,3,0,2,0,0,"G/1472/S",2,1,2,"Earth","TRAPPIST-1e",2,2,0,0,NA,0,0,0,NA,1,0,0,1,0,0,0,0,NA,1,0,0
"G/1473/P","P","G",1473,9051,"9051_01","Earth",FALSE,"TRAPPIST-1e",47,FALSE,838,56,7,0,6,"Geney Kenzierry",NA,FALSE,1,907,TRUE,"Kenzierry",FALSE,1,0,1,0,0,"G/1473/P",1,1,1,"Earth","TRAPPIST-1e",1,1,0,0,NA,0,1,0,0,0,0,0,0,0,NA,1,0,0,0,0,NA
"G/1473/S","S","G",1473,9148,"9148_01","Earth",FALSE,"TRAPPIST-1e",11,FALSE,0,0,0,0,0,"Elice Paulllegory",FALSE,TRUE,1,0,FALSE,"Paulllegory",TRUE,1,0,1,0,1,"G/1473/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,0,0,NA,1,0,0,0,0,NA,0,0,0,0,0,NA
"G/1474/S","S","G",1474,9150,"9150_01","Earth",FALSE,"TRAPPIST-1e",45,FALSE,1,0,638,9,161,"Geney Schmondez",FALSE,TRUE,1,809,TRUE,"Schmondez",TRUE,1,0,1,0,1,"G/1474/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,0,0,0,0,0,NA,1,0,0,1,0,0,0,0,NA
"G/1475/P","P","G",1475,9077,"9077_02","Earth",TRUE,"PSO J318.5-22",22,FALSE,0,0,0,0,0,"Willy Sawyerson",FALSE,TRUE,2,0,FALSE,"Sawyerson",TRUE,2,0,2,1,1,"F/1856/P",1,1,2,"Earth","55 Cancri e",1,0,0,1,0,1,0,0,NA,5,3,0.6,0,0,0,7,4,0.571428571428571,1,0,0
"G/1475/S","S","G",1475,9154,"9154_01","Earth",TRUE,"TRAPPIST-1e",16,FALSE,0,0,0,0,0,"Bel Sweene",NA,FALSE,1,0,FALSE,"Sweene",FALSE,1,0,1,0,0,"G/1475/S",1,1,1,"Earth","TRAPPIST-1e",1,1,0,0,NA,1,1,0,0,7,4,0.571428571428571,1,0,0,5,3,0.6,0,0,0
"G/1476/P","P","G",1476,9081,"9081_04","Earth",FALSE,"TRAPPIST-1e",9,FALSE,0,0,0,0,0,NA,TRUE,TRUE,4,0,FALSE,NA,TRUE,8,1,2,4,4,"G/1476/P",4,1,3,"Earth","TRAPPIST-1e",5,0,3,2,0.6,3,7,4,0.571428571428571,0,0,NA,1,0,0,1,1,1,0,0,NA
"G/1476/P","P","G",1476,9081,"9081_01","Earth",FALSE,"TRAPPIST-1e",8,FALSE,0,0,0,0,0,"Hanna Clemondsey",FALSE,TRUE,1,0,FALSE,"Clemondsey",TRUE,8,1,2,4,4,"G/1476/P",4,1,3,"Earth","TRAPPIST-1e",5,0,3,2,0.6,3,7,4,0.571428571428571,0,0,NA,1,0,0,1,1,1,0,0,NA
"G/1476/P","P","G",1476,9081,"9081_03","Earth",TRUE,"TRAPPIST-1e",1,FALSE,0,0,0,0,0,"Beula Clemondsey",FALSE,TRUE,3,0,FALSE,"Clemondsey",TRUE,8,1,2,4,4,"G/1476/P",4,1,3,"Earth","TRAPPIST-1e",5,0,3,2,0.6,3,7,4,0.571428571428571,0,0,NA,1,0,0,1,1,1,0,0,NA
"G/1476/P","P","G",1476,9081,"9081_08","Earth",TRUE,"PSO J318.5-22",3,FALSE,0,0,0,0,0,"Virgie Clemondsey",TRUE,TRUE,8,0,FALSE,"Clemondsey",TRUE,8,1,2,4,4,"G/1476/P",4,1,3,"Earth","TRAPPIST-1e",5,0,3,2,0.6,3,7,4,0.571428571428571,0,0,NA,1,0,0,1,1,1,0,0,NA
"G/1476/P","P","G",1476,9081,"9081_07","Earth",TRUE,"TRAPPIST-1e",27,FALSE,0,0,0,0,0,"Aliey Clemondsey",TRUE,TRUE,7,0,FALSE,"Clemondsey",TRUE,8,1,2,4,4,"G/1476/P",4,1,3,"Earth","TRAPPIST-1e",5,0,3,2,0.6,3,7,4,0.571428571428571,0,0,NA,1,0,0,1,1,1,0,0,NA
"G/1476/S","S","G",1476,9157,"9157_03","Earth",FALSE,"PSO J318.5-22",10,FALSE,0,0,0,0,0,"Andrey Navages",TRUE,TRUE,3,0,FALSE,"Navages",TRUE,7,0,1,4,3,"G/1476/S",7,1,3,"Earth","TRAPPIST-1e",7,0,4,3,0.571428571428571,2,5,3,0.6,1,1,1,0,0,NA,0,0,NA,1,0,0
"G/1476/S","S","G",1476,9157,"9157_04","Earth",FALSE,"55 Cancri e",12,FALSE,0,0,0,0,0,"Arla Navages",TRUE,TRUE,4,0,FALSE,"Navages",TRUE,7,0,1,4,3,"G/1476/S",7,1,3,"Earth","TRAPPIST-1e",7,0,4,3,0.571428571428571,2,5,3,0.6,1,1,1,0,0,NA,0,0,NA,1,0,0
"G/1476/S","S","G",1476,9157,"9157_02","Earth",TRUE,"PSO J318.5-22",1,FALSE,0,0,0,0,0,"Ivanna Donson",TRUE,TRUE,2,0,FALSE,"Donson",TRUE,7,0,1,4,3,"G/1476/S",7,1,3,"Earth","TRAPPIST-1e",7,0,4,3,0.571428571428571,2,5,3,0.6,1,1,1,0,0,NA,0,0,NA,1,0,0
"G/1476/S","S","G",1476,9157,"9157_07","Earth",TRUE,"TRAPPIST-1e",3,FALSE,0,0,0,0,0,"Racey Navages",TRUE,TRUE,7,0,FALSE,"Navages",TRUE,7,0,1,4,3,"G/1476/S",7,1,3,"Earth","TRAPPIST-1e",7,0,4,3,0.571428571428571,2,5,3,0.6,1,1,1,0,0,NA,0,0,NA,1,0,0
"G/1476/S","S","G",1476,9157,"9157_05","Earth",FALSE,"TRAPPIST-1e",31,FALSE,0,522,0,54,332,"Neilda Navages",FALSE,TRUE,5,908,TRUE,"Navages",TRUE,7,0,1,4,3,"G/1476/S",7,1,3,"Earth","TRAPPIST-1e",7,0,4,3,0.571428571428571,2,5,3,0.6,1,1,1,0,0,NA,0,0,NA,1,0,0
"G/1476/S","S","G",1476,9157,"9157_06","Earth",FALSE,"TRAPPIST-1e",12,FALSE,0,0,0,0,0,"Pamont Navages",FALSE,TRUE,6,0,FALSE,"Navages",TRUE,7,0,1,4,3,"G/1476/S",7,1,3,"Earth","TRAPPIST-1e",7,0,4,3,0.571428571428571,2,5,3,0.6,1,1,1,0,0,NA,0,0,NA,1,0,0
"G/1476/S","S","G",1476,9157,"9157_01","Earth",FALSE,"TRAPPIST-1e",36,FALSE,0,281,0,0,632,"Nelly Navages",FALSE,TRUE,1,913,TRUE,"Navages",TRUE,7,0,1,4,3,"G/1476/S",7,1,3,"Earth","TRAPPIST-1e",7,0,4,3,0.571428571428571,2,5,3,0.6,1,1,1,0,0,NA,0,0,NA,1,0,0
"G/1477/P","P","G",1477,9082,"9082_01","Earth",FALSE,"55 Cancri e",20,FALSE,0,0,0,628,0,"Deaney Holton",NA,FALSE,1,628,TRUE,"Holton",FALSE,1,0,1,0,0,"G/1477/P",1,1,1,"Earth","55 Cancri e",1,1,0,0,NA,0,1,1,1,0,0,NA,5,3,0.6,1,0,0,7,4,0.571428571428571
"G/1477/S","S","G",1477,9163,"9163_01","Earth",TRUE,"TRAPPIST-1e",0,FALSE,0,0,0,0,0,"Idace Edwartizman",TRUE,TRUE,1,0,FALSE,"Edwartizman",TRUE,1,0,1,1,0,"G/1477/S",1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,1,1,0,0,NA,1,0,0,7,4,0.571428571428571,0,0,NA,5,3,0.6
"G/1478/P","P","G",1478,9095,"9095_01","Earth",FALSE,NA,31,FALSE,0,0,NA,0,198,"Lelah Reynoldez",NA,FALSE,1,198,TRUE,"Reynoldez",FALSE,1,0,1,0,0,"G/1478/P",1,1,1,"Earth",NA,1,1,0,0,NA,0,1,0,0,1,0,0,0,0,NA,1,1,1,1,1,1
"G/1478/S","S","G",1478,9172,"9172_01","Earth",FALSE,"TRAPPIST-1e",54,FALSE,724,25,71,0,1054,"Gracey Bardinard",FALSE,TRUE,1,1874,TRUE,"Bardinard",TRUE,1,0,1,0,1,"G/1478/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,0,0,NA,1,1,1,1,1,1,1,0,0,0,0,NA
"G/1479/P","P","G",1479,9103,"9103_01","Earth",FALSE,"TRAPPIST-1e",25,FALSE,3402,2449,28,259,197,"Sadine Mcdanield",FALSE,TRUE,1,6335,TRUE,"Mcdanield",TRUE,1,0,1,0,1,"G/1479/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,1,1,1,0,0,NA,0,0,NA,1,0,0,1,0,0
"G/1479/S","S","G",1479,9174,"9174_01","Earth",FALSE,"PSO J318.5-22",54,FALSE,65,670,0,177,0,"Teryla Lunapperts",TRUE,TRUE,1,912,TRUE,"Lunapperts",TRUE,1,0,1,1,0,"G/1479/S",1,1,1,"Earth","PSO J318.5-22",1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,NA,0,0,NA
"G/148/P","P","G",148,1011,"1011_01","Earth",FALSE,"TRAPPIST-1e",31,FALSE,1633,4,49,6,0,"Camie Prinson",FALSE,TRUE,1,1692,TRUE,"Prinson",TRUE,2,1,1,0,2,"G/148/P",1,1,1,"Earth","TRAPPIST-1e",2,0,0,2,0,1,0,0,NA,1,1,1,0,0,NA,1,1,1,0,0,NA
"G/148/P","P","G",148,1011,"1011_02","Earth",TRUE,"TRAPPIST-1e",58,FALSE,0,0,0,0,0,"Kaye Prinson",FALSE,TRUE,2,0,FALSE,"Prinson",TRUE,2,1,1,0,2,"G/148/P",1,1,1,"Earth","TRAPPIST-1e",2,0,0,2,0,1,0,0,NA,1,1,1,0,0,NA,1,1,1,0,0,NA
"G/148/S","S","G",148,981,"0981_02","Earth",TRUE,"TRAPPIST-1e",63,FALSE,0,0,0,0,0,"Jeane Parsoney",NA,FALSE,2,0,FALSE,"Parsoney",FALSE,2,0,1,0,0,"G/148/S",2,1,1,"Earth","TRAPPIST-1e",2,2,0,0,NA,1,2,0,0,1,1,1,0,0,NA,1,1,1,0,0,NA
"G/148/S","S","G",148,981,"0981_01","Earth",FALSE,"TRAPPIST-1e",35,FALSE,0,382,0,370,156,"Ellena Parsoney",NA,FALSE,1,908,TRUE,"Parsoney",FALSE,2,0,1,0,0,"G/148/S",2,1,1,"Earth","TRAPPIST-1e",2,2,0,0,NA,1,2,0,0,1,1,1,0,0,NA,1,1,1,0,0,NA
"G/1480/P","P","G",1480,9105,"9105_01","Earth",TRUE,"TRAPPIST-1e",29,FALSE,0,0,0,0,0,"Mollie Brookes",NA,FALSE,1,0,FALSE,"Brookes",FALSE,1,0,1,0,0,"G/1480/P",1,1,1,"Earth","TRAPPIST-1e",1,1,0,0,NA,1,1,0,0,0,0,NA,1,0,0,1,0,0,1,1,1
"G/1480/S","S","G",1480,9184,"9184_01","Earth",FALSE,"TRAPPIST-1e",28,FALSE,0,7,6,0,482,"Ninald Holcompson",FALSE,TRUE,1,495,TRUE,"Holcompson",TRUE,1,0,1,0,1,"G/1480/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,0,0,NA,1,0,0,1,1,1,0,0,NA,1,0,0
"G/1481/P","P","G",1481,9109,"9109_01","Earth",TRUE,"TRAPPIST-1e",38,FALSE,0,0,0,0,0,NA,NA,FALSE,1,0,FALSE,NA,FALSE,1,0,1,0,0,"G/1481/P",1,1,1,"Earth","TRAPPIST-1e",1,1,0,0,NA,1,1,0,0,1,1,1,0,0,NA,0,0,NA,1,0,0
"G/1481/S","S","G",1481,9188,"9188_01","Earth",FALSE,"TRAPPIST-1e",24,FALSE,0,0,807,0,2,"Delley Pager",FALSE,TRUE,1,809,TRUE,"Pager",TRUE,1,0,1,0,1,"G/1481/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,0,0,NA,0,0,NA,1,0,0,1,1,1,0,0,NA
"G/1482/P","P","G",1482,9118,"9118_02","Earth",FALSE,"TRAPPIST-1e",64,FALSE,37,1585,234,0,18,"Gwendy Malliamsey",TRUE,TRUE,2,1874,TRUE,"Malliamsey",TRUE,2,0,2,2,0,"E/585/P",1,1,2,"Earth","55 Cancri e",1,0,1,0,1,0,0,0,NA,1,0,0,0,0,NA,1,0,0,1,0,0
"G/1482/S","S","G",1482,9191,"9191_01","Earth",TRUE,"TRAPPIST-1e",41,FALSE,0,0,0,0,0,"Vana Doughan",NA,FALSE,1,0,FALSE,"Doughan",FALSE,1,0,1,0,0,"G/1482/S",1,1,1,"Earth","TRAPPIST-1e",1,1,0,0,NA,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,NA
"G/1483/P","P","G",1483,9119,"9119_01","Earth",TRUE,"TRAPPIST-1e",16,FALSE,0,0,0,0,0,"Grette Miltongson",FALSE,TRUE,1,0,FALSE,"Miltongson",TRUE,1,0,1,0,1,"G/1483/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,NA
"G/1483/S","S","G",1483,9193,"9193_01","Earth",NA,"PSO J318.5-22",35,FALSE,0,0,0,0,0,"Camily Howence",FALSE,TRUE,1,0,FALSE,"Howence",TRUE,1,0,1,0,1,"G/1483/S",1,1,1,"Earth","PSO J318.5-22",1,0,0,1,0,0,1,0,0,1,1,1,0,0,NA,1,0,0,1,1,1
"G/1484/P","P","G",1484,9128,"9128_02","Earth",TRUE,"PSO J318.5-22",33,FALSE,0,0,0,0,0,"Melice Briggston",FALSE,TRUE,2,0,FALSE,"Briggston",TRUE,2,0,2,0,2,"F/1870/P",1,1,2,"Earth","PSO J318.5-22",1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0
"G/1484/S","S","G",1484,9201,"9201_01","Earth",FALSE,"PSO J318.5-22",30,FALSE,0,816,0,0,0,"Janney Hoffergess",TRUE,TRUE,1,816,TRUE,"Hoffergess",TRUE,1,0,1,1,0,"G/1484/S",1,1,1,"Earth","PSO J318.5-22",1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0
"G/1485/P","P","G",1485,9129,"9129_01","Earth",FALSE,"TRAPPIST-1e",21,FALSE,0,1,0,808,0,"Hardy Graneyes",FALSE,TRUE,1,809,TRUE,"Graneyes",TRUE,1,0,1,0,1,"G/1485/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,1,1,1,0,0,NA,1,0,0,1,0,0,1,1,1
"G/1485/S","S","G",1485,9208,"9208_01","Earth",TRUE,"TRAPPIST-1e",35,FALSE,0,0,0,0,0,NA,TRUE,TRUE,1,0,FALSE,NA,TRUE,2,0,2,1,1,"F/1782/S",1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,NA,1,0,0
"G/1486/P","P","G",1486,9133,"9133_01","Earth",TRUE,"TRAPPIST-1e",27,FALSE,0,0,0,0,0,"Stendy Rutler",NA,FALSE,1,0,FALSE,"Rutler",FALSE,1,0,1,0,0,"G/1486/P",1,1,1,"Earth","TRAPPIST-1e",1,1,0,0,NA,1,1,0,0,0,0,NA,1,0,0,1,0,0,1,1,1
"G/1486/S","S","G",1486,9211,"9211_01","Earth",FALSE,"TRAPPIST-1e",60,FALSE,0,8,NA,360,74,"Stendy Steelerettt",FALSE,TRUE,1,442,TRUE,"Steelerettt",TRUE,1,0,1,0,1,"G/1486/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,0,0,NA,1,0,0,1,1,1,0,0,NA,1,0,0
"G/1487/P","P","G",1487,9135,"9135_01","Earth",FALSE,"PSO J318.5-22",23,FALSE,383,0,296,0,0,"Troya Quinnedy",NA,FALSE,1,679,TRUE,"Quinnedy",FALSE,1,0,1,0,0,"G/1487/P",1,1,1,"Earth","PSO J318.5-22",1,1,0,0,NA,0,1,0,0,1,1,1,0,0,NA,1,0,0,1,0,0
"G/1487/S","S","G",1487,9219,"9219_01","Earth",FALSE,"55 Cancri e",9,FALSE,0,0,0,0,0,"Daley Workmanson",FALSE,TRUE,1,0,FALSE,"Workmanson",TRUE,2,0,2,1,1,"F/1783/S",1,1,2,"Earth","55 Cancri e",1,0,0,1,0,0,0,0,NA,1,0,0,1,0,0,1,1,1,0,0,NA
"G/1488/P","P","G",1488,9140,"9140_01","Earth",TRUE,"PSO J318.5-22",19,FALSE,0,0,0,0,0,"Eleaha Klindsayer",TRUE,TRUE,1,0,FALSE,"Klindsayer",TRUE,1,0,1,1,0,"G/1488/P",1,1,1,"Earth","PSO J318.5-22",1,0,1,0,1,1,1,0,0,1,0,0,0,0,NA,1,1,1,1,0,0
"G/1488/S","S","G",1488,9237,"9237_01","Earth",TRUE,"TRAPPIST-1e",37,FALSE,0,0,0,0,0,"Philda Floways",FALSE,TRUE,1,0,FALSE,"Floways",TRUE,1,0,1,0,1,"G/1488/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,NA
"G/1489/P","P","G",1489,9145,"9145_01","Earth",TRUE,"TRAPPIST-1e",34,FALSE,0,0,0,0,0,"Raulia Curton",FALSE,TRUE,1,0,FALSE,"Curton",TRUE,1,0,1,0,1,"G/1489/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,1,1,1,1,0,0,NA,1,1,1,1,1,1,1,0,0
"G/1489/S","S","G",1489,9244,"9244_01","Earth",TRUE,"PSO J318.5-22",13,FALSE,0,0,0,0,0,"Chrisa Francock",TRUE,TRUE,1,0,FALSE,"Francock",TRUE,1,0,1,1,0,"G/1489/S",1,1,1,"Earth","PSO J318.5-22",1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,NA,1,1,1
"G/149/P","P","G",149,1012,"1012_01","Earth",TRUE,"TRAPPIST-1e",19,FALSE,0,0,0,0,0,"Valey Hubbarton",TRUE,TRUE,1,0,FALSE,"Hubbarton",TRUE,1,0,1,1,0,"G/149/P",1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,1,1,1,1,1,1,1,1,2,0,0,6,3,0.5,0,0,NA
"G/149/S","S","G",149,983,"0983_01","Earth",TRUE,"55 Cancri e",34,FALSE,0,0,0,0,0,"Teremy Wiggs",TRUE,TRUE,1,0,FALSE,"Wiggs",TRUE,1,0,1,1,0,"G/149/S",1,1,1,"Earth","55 Cancri e",1,0,1,0,1,1,1,1,1,6,3,0.5,0,0,NA,1,1,1,2,0,0
"G/1490/P","P","G",1490,9147,"9147_01","Earth",TRUE,"TRAPPIST-1e",NA,FALSE,0,0,0,0,0,"Gabrin Meyersones",NA,FALSE,1,0,FALSE,"Meyersones",FALSE,1,0,1,0,0,"G/1490/P",1,1,1,"Earth","TRAPPIST-1e",1,1,0,0,NA,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"G/1490/S","S","G",1490,9246,"9246_01","Earth",NA,"TRAPPIST-1e",32,FALSE,0,0,0,0,0,NA,TRUE,TRUE,1,0,FALSE,NA,TRUE,1,0,1,1,0,"G/1490/S",1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,1,0,0,0,NA,1,0,0,1,1,1,1,1,1,1,0,0
"G/1491/P","P","G",1491,9152,"9152_01","Earth",TRUE,"TRAPPIST-1e",39,FALSE,0,0,0,0,0,"Jaimer Mirezavis",TRUE,TRUE,1,0,FALSE,"Mirezavis",TRUE,1,0,1,1,0,"G/1491/P",1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,1,1,1,0,0,0,0,NA,0,0,NA,0,0,NA,1,1,1
"G/1491/S","S","G",1491,9247,"9247_01","Earth",TRUE,"TRAPPIST-1e",33,FALSE,0,0,0,0,0,"Phia Cleang",FALSE,TRUE,1,0,FALSE,"Cleang",TRUE,1,0,1,0,1,"G/1491/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,1,1,1,1,0,0,NA,1,1,1,0,0,NA,0,0,NA
"G/1492/P","P","G",1492,9153,"9153_01","Earth",FALSE,"TRAPPIST-1e",15,FALSE,0,798,0,95,0,"Darry Lewinton",NA,FALSE,1,893,TRUE,"Lewinton",FALSE,1,0,1,0,0,"G/1492/P",1,1,1,"Earth","TRAPPIST-1e",1,1,0,0,NA,0,0,0,NA,2,1,0.5,1,1,1,1,1,1,1,0,0
"G/1492/S","S","G",1492,9249,"9249_01","Earth",FALSE,"TRAPPIST-1e",21,FALSE,147,603,20,0,0,"Hilip Lambles",NA,FALSE,1,770,TRUE,"Lambles",FALSE,1,0,1,0,0,"G/1492/S",1,1,1,"Earth","TRAPPIST-1e",1,1,0,0,NA,0,0,0,NA,1,1,1,1,0,0,2,1,0.5,1,1,1
"G/1493/P","P","G",1493,9161,"9161_02","Earth",TRUE,"TRAPPIST-1e",36,FALSE,0,0,0,0,0,"Luzel Lopelases",TRUE,TRUE,2,0,FALSE,"Lopelases",TRUE,2,0,1,1,1,"G/1493/P",2,1,2,"Earth","55 Cancri e",2,0,1,1,0.5,2,1,1,1,4,2,0.5,0,0,NA,1,1,1,0,0,NA
"G/1493/P","P","G",1493,9161,"9161_01","Earth",TRUE,"55 Cancri e",38,FALSE,0,0,0,0,0,"Olgary Lopelases",FALSE,TRUE,1,0,FALSE,"Lopelases",TRUE,2,0,1,1,1,"G/1493/P",2,1,2,"Earth","55 Cancri e",2,0,1,1,0.5,2,1,1,1,4,2,0.5,0,0,NA,1,1,1,0,0,NA
"G/1493/S","S","G",1493,9253,"9253_01","Earth",TRUE,"PSO J318.5-22",16,FALSE,0,0,0,0,0,"Jimmyn Thomason",TRUE,TRUE,1,0,FALSE,"Thomason",TRUE,1,0,1,1,0,"G/1493/S",1,1,1,"Earth","PSO J318.5-22",1,0,1,0,1,1,2,1,0.5,1,1,1,0,0,NA,4,2,0.5,0,0,NA
"G/1494/P","P","G",1494,9179,"9179_03","Earth",TRUE,"PSO J318.5-22",18,FALSE,0,0,0,0,0,"Darley Tranciams",FALSE,TRUE,3,0,FALSE,"Tranciams",TRUE,4,0,1,2,2,"G/1494/P",4,1,2,"Earth","TRAPPIST-1e",4,0,2,2,0.5,3,1,1,1,0,0,NA,2,1,0.5,0,0,NA,1,1,1
"G/1494/P","P","G",1494,9179,"9179_01","Earth",TRUE,"TRAPPIST-1e",26,FALSE,0,0,0,0,0,"Paulah Tranciams",TRUE,TRUE,1,0,FALSE,"Tranciams",TRUE,4,0,1,2,2,"G/1494/P",4,1,2,"Earth","TRAPPIST-1e",4,0,2,2,0.5,3,1,1,1,0,0,NA,2,1,0.5,0,0,NA,1,1,1
"G/1494/P","P","G",1494,9179,"9179_04","Earth",TRUE,"TRAPPIST-1e",39,FALSE,0,0,0,0,0,"Jonald Tranciams",TRUE,TRUE,4,0,FALSE,"Tranciams",TRUE,4,0,1,2,2,"G/1494/P",4,1,2,"Earth","TRAPPIST-1e",4,0,2,2,0.5,3,1,1,1,0,0,NA,2,1,0.5,0,0,NA,1,1,1
"G/1494/P","P","G",1494,9179,"9179_02","Earth",FALSE,"TRAPPIST-1e",31,FALSE,459,194,0,5,125,"Hollie Tranciams",FALSE,TRUE,2,783,TRUE,"Tranciams",TRUE,4,0,1,2,2,"G/1494/P",4,1,2,"Earth","TRAPPIST-1e",4,0,2,2,0.5,3,1,1,1,0,0,NA,2,1,0.5,0,0,NA,1,1,1
